#Cycle	Epot	P

 2849	-287.282746	0.000000
 2850	-287.535414	0.000000
 2851	-287.666213	0.000000
 2852	-287.627277	0.000000
 2853	-287.518442	0.000000
 2854	-287.155620	0.000000
 2855	-287.315665	0.000000
 2856	-287.301774	0.000000
 2857	-287.324463	0.000000
 2858	-287.370783	0.000000
 2859	-287.471351	0.000000
 2860	-287.385675	0.000000
 2861	-287.313456	0.000000
 2862	-287.202263	0.000000
 2863	-287.004294	0.000000
 2864	-286.899493	0.000000
 2865	-286.999640	0.000000
 2866	-286.702614	0.000000
 2867	-286.889607	0.000000
 2868	-287.359002	0.000000
 2869	-287.589838	0.000000
 2870	-287.553730	0.000000
 2871	-287.343714	0.000000
 2872	-287.195973	0.000000
 2873	-286.877688	0.000000
 2874	-287.152280	0.000000
 2875	-287.242569	0.000000
 2876	-287.362103	0.000000
 2877	-287.296246	0.000000
 2878	-287.285711	0.000000
 2879	-287.105380	0.000000
 2880	-286.624584	0.000000
 2881	-286.415896	0.000000
 2882	-286.161640	0.000000
 2883	-286.477752	0.000000
 2884	-286.728364	0.000000
 2885	-286.495756	0.000000
 2886	-286.536113	0.000000
 2887	-286.403369	0.000000
 2888	-286.347884	0.000000
 2889	-286.367783	0.000000
 2890	-286.436206	0.000000
 2891	-286.746795	0.000000
 2892	-287.145325	0.000000
 2893	-287.290830	0.000000
 2894	-287.338265	0.000000
 2895	-287.120488	0.000000
 2896	-286.734828	0.000000
 2897	-287.387933	0.000000
 2898	-287.226371	0.000000
 2899	-287.697248	0.000000
 2900	-287.881422	0.000000
 2901	-287.682942	0.000000
 2902	-287.595715	0.000000
 2903	-287.515647	0.000000
 2904	-287.599333	0.000000
 2905	-287.640242	0.000000
 2906	-287.514353	0.000000
 2907	-287.382131	0.000000
 2908	-287.105613	0.000000
 2909	-286.882933	0.000000
 2910	-286.745349	0.000000
 2911	-286.718430	0.000000
 2912	-286.822354	0.000000
 2913	-286.721745	0.000000
 2914	-286.568764	0.000000
 2915	-286.634041	0.000000
 2916	-286.892476	0.000000
 2917	-287.055503	0.000000
 2918	-287.165113	0.000000
 2919	-287.403283	0.000000
 2920	-287.699503	0.000000
 2921	-287.632259	0.000000
 2922	-287.346324	0.000000
 2923	-286.869737	0.000000
 2924	-286.493449	0.000000
 2925	-286.700203	0.000000
 2926	-286.865442	0.000000
 2927	-286.396397	0.000000
 2928	-286.653494	0.000000
 2929	-286.853383	0.000000
 2930	-286.428070	0.000000
 2931	-286.941669	0.000000
 2932	-287.427946	0.000000
 2933	-287.356636	0.000000
 2934	-287.426905	0.000000
 2935	-287.032820	0.000000
 2936	-287.051931	0.000000
 2937	-287.067355	0.000000
 2938	-287.068022	0.000000
 2939	-286.895140	0.000000
 2940	-287.041026	0.000000
 2941	-287.578215	0.000000
 2942	-287.605394	0.000000
 2943	-287.363943	0.000000
 2944	-287.262167	0.000000
 2945	-287.432079	0.000000
 2946	-287.933397	0.000000
 2947	-288.097844	0.000000
 2948	-288.146918	0.000000
 2949	-288.242321	0.000000
 2950	-288.058074	0.000000
 2951	-288.160414	0.000000
 2952	-288.110787	0.000000
 2953	-287.801005	0.000000
 2954	-287.217838	0.000000
 2955	-287.040786	0.000000
 2956	-287.040597	0.000000
 2957	-286.893906	0.000000
 2958	-287.346279	0.000000
 2959	-287.425393	0.000000
 2960	-287.074924	0.000000
 2961	-287.151752	0.000000
 2962	-287.267939	0.000000
 2963	-287.533142	0.000000
 2964	-287.584998	0.000000
 2965	-287.332734	0.000000
 2966	-287.286205	0.000000
 2967	-286.836285	0.000000
 2968	-287.009963	0.000000
 2969	-287.192606	0.000000
 2970	-287.023493	0.000000
 2971	-287.137306	0.000000
 2972	-286.981686	0.000000
 2973	-286.819416	0.000000
 2974	-286.953039	0.000000
 2975	-287.133242	0.000000
 2976	-287.242707	0.000000
 2977	-287.561102	0.000000
 2978	-287.687910	0.000000
 2979	-287.644581	0.000000
 2980	-287.530289	0.000000
 2981	-287.577205	0.000000
 2982	-287.379734	0.000000
 2983	-287.265260	0.000000
 2984	-287.587814	0.000000
 2985	-287.794013	0.000000
 2986	-287.734773	0.000000
 2987	-287.463776	0.000000
 2988	-287.559493	0.000000
 2989	-287.250637	0.000000
 2990	-287.483191	0.000000
 2991	-287.641336	0.000000
 2992	-287.537290	0.000000
 2993	-287.333265	0.000000
 2994	-287.460967	0.000000
 2995	-287.472616	0.000000
 2996	-287.252062	0.000000
 2997	-287.554989	0.000000
 2998	-287.418028	0.000000
 2999	-287.421743	0.000000
 3000	-287.726948	0.000000
